Unnamed: 0.1;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo agregado
20652;21350;Apartamento;Recreio dos Bandeirantes;3;1;3;76;2100.0;1100.0;1200.0;27.63;Apartamento
20657;21355;Apartamento;Ipanema;1;1;0;40;2300.0;649.0;96.0;57.5;Apartamento
20658;21356;Apartamento;Santa Teresa;3;1;1;75;2700.0;613.0;0.0;36.0;Apartamento
20659;21357;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;250.0;42.17;Apartamento
20660;21358;Apartamento;Flamengo;3;1;0;92;2500.0;950.0;144.0;27.17;Apartamento
20661;21359;Apartamento;Tijuca;4;2;1;135;3000.0;1350.0;200.0;22.22;Apartamento
20662;21360;Apartamento;Recreio dos Bandeirantes;2;1;1;82;1600.0;813.0;160.0;19.51;Apartamento
20663;21361;Apartamento;Recreio dos Bandeirantes;4;3;1;300;3500.0;999.0;406.0;11.67;Apartamento
20664;21362;Apartamento;Barra da Tijuca;1;1;0;75;1900.0;984.0;280.0;25.33;Apartamento
20665;21363;Apartamento;Copacabana;3;1;0;160;2500.0;2200.0;300.0;15.62;Apartamento
20666;21364;Apartamento;Copacabana;3;2;1;180;7000.0;1600.0;330.0;38.89;Apartamento
20667;21365;Apartamento;Gávea;3;1;1;138;7000.0;1600.0;482.0;50.72;Apartamento
20669;21367;Apartamento;Leblon;1;1;0;62;3990.0;950.0;0.0;64.35;Apartamento
20671;21369;Apartamento;Centro;1;0;0;24;750.0;322.0;21.0;31.25;Apartamento
20672;21370;Apartamento;Estácio;2;1;0;83;1600.0;751.0;0.0;19.28;Apartamento
20673;21371;Apartamento;Centro;2;1;0;62;2380.0;680.0;0.0;38.39;Apartamento
20674;21372;Apartamento;Penha;2;1;0;52;1000.0;170.0;0.0;19.23;Apartamento
20675;21373;Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1700.0;750.0;950.0;20.99;Apartamento
20676;21374;Apartamento;Flamengo;2;0;0;70;2500.0;576.0;119.0;35.71;Apartamento
20677;21375;Apartamento;Tijuca;2;1;0;79;2000.0;891.0;0.0;25.32;Apartamento
20678;21376;Apartamento;Barra da Tijuca;4;5;3;368;8000.0;5700.0;2100.0;21.74;Apartamento
20680;21378;Apartamento;Tijuca;2;1;0;76;2500.0;724.0;0.0;32.89;Apartamento
20681;21379;Apartamento;Méier;2;0;0;60;1100.0;370.0;17.0;18.33;Apartamento
20682;21380;Apartamento;Flamengo;1;1;1;60;2900.0;1000.0;200.0;48.33;Apartamento
20684;21382;Apartamento;Recreio dos Bandeirantes;2;1;1;60;1500.0;620.0;0.0;25.0;Apartamento
20685;21383;Apartamento;Praça Seca;2;1;1;60;1300.0;500.0;401.0;21.67;Apartamento
20686;21384;Apartamento;Botafogo;2;1;1;90;2950.0;1026.0;215.0;32.78;Apartamento
20687;21385;Apartamento;Barra da Tijuca;2;1;0;65;1350.0;695.0;94.0;20.77;Apartamento
20689;21387;Apartamento;Botafogo;2;1;1;71;3200.0;875.0;0.0;45.07;Apartamento
20691;21389;Apartamento;Freguesia (Jacarepaguá);2;1;2;125;2300.0;928.0;214.0;18.4;Apartamento
20692;21390;Apartamento;Copacabana;3;1;0;105;2500.0;1400.0;220.0;23.81;Apartamento
20693;21391;Apartamento;Botafogo;1;0;0;41;1750.0;474.0;25.0;42.68;Apartamento
20694;21392;Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0;12.94;Apartamento
20696;21394;Apartamento;Leme;3;0;0;67;3000.0;1200.0;0.0;44.78;Apartamento
20697;21395;Apartamento;Lagoa;2;1;1;82;2800.0;1270.0;234.0;34.15;Apartamento
20698;21396;Apartamento;Vargem Pequena;2;1;0;45;1200.0;295.0;27.0;26.67;Apartamento
20699;21397;Apartamento;Barra da Tijuca;1;1;1;65;1000.0;2650.0;180.0;15.38;Apartamento
20701;21399;Apartamento;Barra da Tijuca;3;1;1;110;2900.0;720.0;280.0;26.36;Apartamento
20702;21400;Apartamento;Copacabana;3;0;0;120;2700.0;1187.0;305.0;22.5;Apartamento
20703;21401;Apartamento;Botafogo;2;1;1;80;3800.0;1040.0;182.0;47.5;Apartamento
20706;21404;Apartamento;Recreio dos Bandeirantes;2;1;0;76;1600.0;478.0;157.0;21.05;Apartamento
20707;21405;Apartamento;Tijuca;2;1;0;70;2000.0;526.0;764.0;28.57;Apartamento
20708;21406;Apartamento;Copacabana;4;1;1;152;5500.0;2400.0;1900.0;36.18;Apartamento
20712;21410;Apartamento;Barra da Tijuca;2;2;0;161;3000.0;3329.0;451.0;18.63;Apartamento
20713;21411;Apartamento;Recreio dos Bandeirantes;3;2;0;110;2500.0;754.0;2181.0;22.73;Apartamento
20715;21413;Apartamento;Glória;1;0;0;39;900.0;246.0;0.0;23.08;Apartamento
20716;21414;Apartamento;Tijuca;2;0;0;58;1300.0;470.0;24.0;22.41;Apartamento
20717;21415;Apartamento;Andaraí;3;0;0;90;1650.0;250.0;70.0;18.33;Apartamento
20718;21416;Apartamento;Leblon;1;0;1;90;6000.0;600.0;138.0;66.67;Apartamento
20719;21417;Apartamento;Catete;0;0;0;30;1000.0;445.0;29.0;33.33;Apartamento
20720;21418;Apartamento;Copacabana;2;1;0;80;2600.0;845.0;90.0;32.5;Apartamento
20721;21419;Apartamento;Copacabana;4;1;0;150;7000.0;1500.0;0.0;46.67;Apartamento
20722;21420;Apartamento;Tijuca;1;0;0;40;1200.0;398.0;25.0;30.0;Apartamento
20723;21421;Apartamento;Flamengo;3;0;0;210;3500.0;1530.0;342.0;16.67;Apartamento
20724;21422;Apartamento;Copacabana;3;1;1;131;4000.0;1480.0;0.0;30.53;Apartamento
20725;21424;Apartamento;Laranjeiras;2;0;0;70;2700.0;750.0;97.0;38.57;Apartamento
20726;21425;Apartamento;Campo Grande;4;2;1;140;2000.0;600.0;0.0;14.29;Apartamento
20727;21426;Apartamento;Barra da Tijuca;2;2;1;140;1900.0;950.0;180.0;13.57;Apartamento
20729;21428;Apartamento;Ipanema;3;2;1;130;6000.0;2200.0;500.0;46.15;Apartamento
20730;21429;Apartamento;Tijuca;1;0;0;50;1100.0;350.0;21.0;22.0;Apartamento
20731;21430;Apartamento;Barra da Tijuca;3;2;1;210;7500.0;2800.0;5800.0;35.71;Apartamento
20733;21432;Apartamento;São Conrado;3;2;1;170;9000.0;1600.0;0.0;52.94;Apartamento
20734;21433;Apartamento;Copacabana;2;0;0;74;2200.0;950.0;0.0;29.73;Apartamento
20736;21435;Apartamento;Lagoa;3;2;1;117;4900.0;1100.0;587.0;41.88;Apartamento
20737;21436;Apartamento;Barra da Tijuca;4;3;2;150;4500.0;2000.0;0.0;30.0;Apartamento
20738;21437;Apartamento;Taquara;1;1;0;49;800.0;465.0;35.0;16.33;Apartamento
20739;21438;Apartamento;Glória;2;0;0;65;1800.0;538.0;68.0;27.69;Apartamento
20740;21439;Apartamento;Freguesia (Jacarepaguá);4;3;1;103;2250.0;1000.0;1626.0;21.84;Apartamento
20741;21440;Apartamento;Laranjeiras;2;1;1;90;3300.0;1865.0;258.0;36.67;Apartamento
20742;21441;Apartamento;Camorim;3;2;1;84;2000.0;900.0;824.0;23.81;Apartamento
20743;21442;Apartamento;Botafogo;1;1;1;38;1500.0;480.0;24.0;39.47;Apartamento
20744;21443;Apartamento;Penha;3;1;0;70;1200.0;200.0;0.0;17.14;Apartamento
20746;21445;Apartamento;Ipanema;2;1;0;56;2600.0;990.0;204.0;46.43;Apartamento
20747;21446;Apartamento;Ipanema;3;1;2;138;7500.0;1920.0;337.0;54.35;Apartamento
20749;21448;Apartamento;Botafogo;3;0;0;118;3000.0;1039.0;122.0;25.42;Apartamento
20750;21449;Apartamento;Barra da Tijuca;4;3;4;231;6900.0;2750.0;448.0;29.87;Apartamento
20751;21450;Apartamento;Recreio dos Bandeirantes;2;1;1;63;1600.0;700.0;0.0;25.4;Apartamento
20753;21452;Apartamento;Recreio dos Bandeirantes;2;1;1;160;3500.0;750.0;0.0;21.88;Apartamento
20755;21454;Apartamento;Ipanema;2;0;1;60;5000.0;350.0;0.0;83.33;Apartamento
20757;21456;Apartamento;Méier;1;0;0;52;1200.0;320.0;0.0;23.08;Apartamento
20759;21458;Apartamento;Flamengo;3;1;1;205;5000.0;1750.0;530.0;24.39;Apartamento
20760;21459;Apartamento;Pechincha;2;1;0;50;1000.0;500.0;141.0;20.0;Apartamento
20761;21460;Apartamento;Tijuca;3;1;1;93;3000.0;1558.0;0.0;32.26;Apartamento
20762;21461;Apartamento;Catete;2;0;0;70;2700.0;600.0;72.0;38.57;Apartamento
20765;21464;Apartamento;Flamengo;1;0;0;38;2980.0;350.0;50.0;78.42;Apartamento
20766;21465;Apartamento;Cascadura;3;1;0;65;1350.0;300.0;0.0;20.77;Apartamento
20767;21466;Apartamento;Curicica;2;1;1;52;1300.0;524.0;0.0;25.0;Apartamento
20768;21467;Apartamento;Recreio dos Bandeirantes;3;2;1;194;2000.0;2128.0;0.0;10.31;Apartamento
20770;21469;Apartamento;Barra da Tijuca;4;3;1;160;5800.0;2300.0;33470.0;36.25;Apartamento
20772;21471;Apartamento;Recreio dos Bandeirantes;3;3;2;180;3800.0;1400.0;350.0;21.11;Apartamento
20773;21472;Apartamento;Barra da Tijuca;4;3;4;148;1500.0;1600.0;196.0;10.14;Apartamento
20774;21473;Apartamento;Catete;2;1;1;84;3300.0;1336.0;166.0;39.29;Apartamento
20775;21474;Apartamento;Botafogo;2;1;1;74;3400.0;1563.0;130.0;45.95;Apartamento
20776;21475;Apartamento;Copacabana;2;1;0;64;2600.0;1030.0;89.0;40.62;Apartamento
20777;21476;Apartamento;Vaz Lobo;2;1;0;60;800.0;374.0;0.0;13.33;Apartamento
20778;21477;Apartamento;Vila Isabel;2;0;0;80;1000.0;500.0;25.0;12.5;Apartamento
20779;21478;Apartamento;Vila Isabel;2;2;0;61;1700.0;641.0;50.0;27.87;Apartamento
20780;21479;Apartamento;Humaitá;2;1;1;80;2750.0;754.0;107.0;34.38;Apartamento
20783;21482;Apartamento;Leblon;4;0;1;170;6700.0;2290.0;0.0;39.41;Apartamento
20784;21483;Apartamento;Copacabana;2;0;0;64;2490.0;552.0;73.0;38.91;Apartamento
20785;21485;Apartamento;Tijuca;3;2;1;135;2500.0;1240.0;0.0;18.52;Apartamento
20786;21486;Apartamento;Tijuca;3;0;0;100;1600.0;450.0;104.0;16.0;Apartamento
20787;21487;Apartamento;Botafogo;2;1;1;80;4350.0;1100.0;244.0;54.38;Apartamento
20788;21488;Apartamento;Ipanema;4;2;2;182;7500.0;4000.0;618.0;41.21;Apartamento
20789;21489;Apartamento;Barra da Tijuca;1;1;0;58;1900.0;1100.0;0.0;32.76;Apartamento
20790;21490;Apartamento;Tijuca;3;1;0;148;2200.0;990.0;196.0;14.86;Apartamento
20791;21491;Apartamento;Vila Isabel;3;0;0;75;1500.0;580.0;0.0;20.0;Apartamento
20792;21492;Apartamento;Tijuca;3;0;0;96;1800.0;1000.0;96.0;18.75;Apartamento
20793;21493;Apartamento;Barra da Tijuca;3;2;1;92;2850.0;1165.0;273.0;30.98;Apartamento
20794;21494;Apartamento;Copacabana;3;1;0;105;3500.0;1000.0;1200.0;33.33;Apartamento
20797;21497;Apartamento;Humaitá;2;1;0;70;2900.0;900.0;0.0;41.43;Apartamento
20798;21498;Apartamento;Copacabana;3;0;0;110;2700.0;1000.0;220.0;24.55;Apartamento
20799;21499;Apartamento;Recreio dos Bandeirantes;3;3;1;110;2200.0;569.0;173.0;20.0;Apartamento
20803;21503;Apartamento;Vila Isabel;2;1;0;84;1700.0;550.0;108.0;20.24;Apartamento
20804;21504;Apartamento;Copacabana;3;2;1;200;6500.0;1600.0;0.0;32.5;Apartamento
20805;21505;Apartamento;Ipanema;4;2;2;257;8000.0;2700.0;680.0;31.13;Apartamento
20806;21506;Apartamento;Tijuca;3;2;1;110;2250.0;900.0;0.0;20.45;Apartamento
20807;21507;Apartamento;Glória;2;0;0;70;2200.0;580.0;82.0;31.43;Apartamento
20808;21508;Apartamento;Copacabana;3;1;1;130;6300.0;1420.0;238.0;48.46;Apartamento
20809;21509;Apartamento;Copacabana;2;0;1;140;7800.0;1300.0;198.0;55.71;Apartamento
20810;21510;Apartamento;Copacabana;1;0;0;45;1300.0;570.0;59.0;28.89;Apartamento
20811;21511;Apartamento;Barra da Tijuca;1;2;1;102;3800.0;1500.0;0.0;37.25;Apartamento
20812;21512;Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;230.0;32.26;Apartamento
20813;21513;Apartamento;Copacabana;3;1;1;171;8000.0;1374.0;537.0;46.78;Apartamento
20814;21514;Apartamento;Campo Grande;2;1;0;47;800.0;221.0;0.0;17.02;Apartamento
20818;21519;Apartamento;Cachambi;2;0;0;60;1300.0;250.0;20.0;21.67;Apartamento
20819;21520;Apartamento;Flamengo;1;0;0;43;1800.0;432.0;58.0;41.86;Apartamento
20820;21521;Apartamento;Jardim Botânico;2;1;1;80;3500.0;755.0;270.0;43.75;Apartamento
20821;21522;Apartamento;Freguesia (Jacarepaguá);1;1;1;70;1500.0;640.0;0.0;21.43;Apartamento
20822;21523;Apartamento;Méier;2;0;0;83;1400.0;240.0;0.0;16.87;Apartamento
20823;21524;Apartamento;Recreio dos Bandeirantes;2;2;1;105;1800.0;754.0;253.0;17.14;Apartamento
20824;21525;Apartamento;Olaria;2;1;0;90;1500.0;300.0;50.0;16.67;Apartamento
20826;21527;Apartamento;Freguesia (Jacarepaguá);2;1;0;52;1200.0;270.0;35.0;23.08;Apartamento
20827;21528;Apartamento;Botafogo;2;1;2;52;2500.0;1156.0;0.0;48.08;Apartamento
20828;21529;Apartamento;Barra da Tijuca;5;3;4;300;6000.0;3350.0;713.0;20.0;Apartamento
20829;21530;Apartamento;Engenho de Dentro;2;1;0;80;1100.0;368.0;70.0;13.75;Apartamento
20830;21531;Apartamento;Barra da Tijuca;1;0;0;67;2500.0;1553.0;266.0;37.31;Apartamento
20831;21532;Apartamento;Engenho Novo;2;1;0;50;1000.0;43593.0;0.0;20.0;Apartamento
20832;21533;Apartamento;Recreio dos Bandeirantes;2;1;1;82;2000.0;740.0;180.0;24.39;Apartamento
20833;21534;Apartamento;Jacarepaguá;3;1;1;71;1700.0;600.0;0.0;23.94;Apartamento
20834;21535;Apartamento;Copacabana;4;0;0;190;6000.0;1000.0;0.0;31.58;Apartamento
20835;21536;Apartamento;Laranjeiras;4;0;0;110;2600.0;767.0;127.0;23.64;Apartamento
20836;21537;Apartamento;Engenho de Dentro;2;1;1;73;1200.0;750.0;0.0;16.44;Apartamento
20838;21539;Apartamento;Tijuca;2;1;1;70;2200.0;680.0;70.0;31.43;Apartamento
20839;21540;Apartamento;Botafogo;3;0;1;88;2500.0;572.0;152.0;28.41;Apartamento
20840;21541;Apartamento;Tijuca;3;1;1;106;2000.0;900.0;0.0;18.87;Apartamento
20842;21543;Apartamento;Copacabana;3;0;2;116;3900.0;700.0;0.0;33.62;Apartamento
20843;21544;Apartamento;Copacabana;3;0;1;120;9000.0;2600.0;280.0;75.0;Apartamento
20845;21546;Apartamento;Lagoa;1;1;0;70;2200.0;1350.0;303.0;31.43;Apartamento
20847;21548;Apartamento;Barra da Tijuca;2;1;1;68;2800.0;160.0;750.0;41.18;Apartamento
20849;21550;Apartamento;Flamengo;3;0;1;170;6000.0;1600.0;564.0;35.29;Apartamento
20850;21551;Apartamento;Vila Isabel;2;0;0;45;1100.0;270.0;0.0;24.44;Apartamento
20851;21552;Apartamento;Copacabana;3;0;1;166;4600.0;1800.0;2693.0;27.71;Apartamento
20852;21553;Apartamento;Barra da Tijuca;1;1;0;68;1800.0;1305.0;280.0;26.47;Apartamento
20853;21554;Apartamento;Leblon;2;1;0;88;4000.0;976.0;0.0;45.45;Apartamento
20854;21555;Apartamento;Pechincha;2;1;1;75;1200.0;460.0;0.0;16.0;Apartamento
20856;21557;Apartamento;Catete;2;1;0;100;3400.0;600.0;166.0;34.0;Apartamento
20857;21560;Apartamento;Leblon;2;1;2;150;4500.0;2200.0;0.0;30.0;Apartamento
20859;21562;Apartamento;Barra da Tijuca;3;3;3;230;9000.0;3300.0;1700.0;39.13;Apartamento
20861;21564;Apartamento;Barra da Tijuca;4;2;2;167;4000.0;2100.0;0.0;23.95;Apartamento
20863;21567;Apartamento;Tijuca;2;2;1;100;1600.0;810.0;138.0;16.0;Apartamento
20864;21568;Apartamento;Ipanema;3;2;1;250;9500.0;1750.0;550.0;38.0;Apartamento
20865;21569;Apartamento;Recreio dos Bandeirantes;3;1;1;80;1500.0;1100.0;118.0;18.75;Apartamento
20866;21570;Apartamento;Leblon;1;0;0;70;2700.0;1070.0;176.0;38.57;Apartamento
20868;21572;Apartamento;Ipanema;2;1;0;40;3200.0;830.0;106.0;80.0;Apartamento
20869;21573;Apartamento;Leblon;2;1;1;136;6200.0;2000.0;450.0;45.59;Apartamento
20871;21575;Apartamento;Copacabana;3;0;0;84;2300.0;720.0;127.0;27.38;Apartamento
20872;21576;Apartamento;Tijuca;1;0;0;48;1000.0;650.0;47.0;20.83;Apartamento
20873;21577;Apartamento;Recreio dos Bandeirantes;4;3;4;300;3500.0;1515.0;431.0;11.67;Apartamento
20877;21582;Apartamento;Madureira;1;0;0;55;700.0;200.0;0.0;12.73;Apartamento
20878;21583;Apartamento;Méier;3;1;0;110;1200.0;600.0;0.0;10.91;Apartamento
20879;21584;Apartamento;Copacabana;1;0;0;38;1150.0;780.0;0.0;30.26;Apartamento
20880;21585;Apartamento;Ipanema;3;1;0;164;5000.0;1700.0;554.0;30.49;Apartamento
20881;21586;Apartamento;Ipanema;3;2;1;140;6300.0;2200.0;387.0;45.0;Apartamento
20882;21587;Apartamento;Tijuca;3;1;0;110;2490.0;1100.0;141.0;22.64;Apartamento
20883;21588;Apartamento;Tijuca;2;1;1;95;1650.0;1000.0;0.0;17.37;Apartamento
20884;21589;Apartamento;Copacabana;3;0;0;120;3600.0;1200.0;0.0;30.0;Apartamento
20885;21590;Apartamento;Barra da Tijuca;4;3;3;180;9000.0;3840.0;8000.0;50.0;Apartamento
20887;21592;Apartamento;Copacabana;3;0;0;90;2900.0;900.0;0.0;32.22;Apartamento
20888;21593;Apartamento;Recreio dos Bandeirantes;3;2;1;100;1800.0;714.0;140.0;18.0;Apartamento
20889;21594;Apartamento;Recreio dos Bandeirantes;2;1;2;83;1600.0;600.0;0.0;19.28;Apartamento
20891;21596;Apartamento;Lagoa;1;1;1;68;2390.0;1430.0;320.0;35.15;Apartamento
20892;21597;Apartamento;Botafogo;1;1;1;65;1850.0;900.0;100.0;28.46;Apartamento
20893;21598;Apartamento;Leblon;3;1;0;150;5500.0;1000.0;0.0;36.67;Apartamento
20894;21599;Apartamento;Tijuca;2;1;0;84;1850.0;940.0;190.0;22.02;Apartamento
20895;21600;Apartamento;Barra da Tijuca;2;1;1;88;2200.0;1497.0;240.0;25.0;Apartamento
20897;21602;Apartamento;Barra da Tijuca;2;2;1;78;3550.0;3100.0;350.0;45.51;Apartamento
20898;21603;Apartamento;Barra da Tijuca;2;1;1;86;2500.0;1000.0;174.0;29.07;Apartamento
20899;21604;Apartamento;Flamengo;2;0;1;80;3200.0;690.0;0.0;40.0;Apartamento
20900;21605;Apartamento;Tijuca;3;0;0;80;1800.0;492.0;90.0;22.5;Apartamento
20901;21606;Apartamento;Méier;3;1;0;75;1400.0;340.0;590.0;18.67;Apartamento
20902;21607;Apartamento;Leblon;3;1;1;120;7300.0;1480.0;230.0;60.83;Apartamento
20903;21608;Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0;24.35;Apartamento
20904;21609;Apartamento;Botafogo;3;1;1;90;3500.0;900.0;1500.0;38.89;Apartamento
20905;21610;Apartamento;Tijuca;3;2;1;82;2600.0;1022.0;180.0;31.71;Apartamento
20906;21611;Apartamento;Leme;1;0;1;45;2300.0;870.0;23.0;51.11;Apartamento
20907;21612;Apartamento;Centro;1;0;0;35;1000.0;500.0;24.0;28.57;Apartamento
20910;21615;Apartamento;Flamengo;3;2;1;91;3200.0;806.0;164.0;35.16;Apartamento
20911;21616;Apartamento;Madureira;2;0;0;60;1000.0;200.0;0.0;16.67;Apartamento
20912;21617;Apartamento;Centro;2;0;0;53;1500.0;450.0;0.0;28.3;Apartamento
20913;21618;Apartamento;Ipanema;2;0;0;48;2500.0;1000.0;110.0;52.08;Apartamento
20914;21619;Apartamento;Botafogo;2;1;1;120;5000.0;1010.0;237.0;41.67;Apartamento
20915;21620;Apartamento;Humaitá;3;2;1;122;4000.0;960.0;0.0;32.79;Apartamento
20916;21621;Apartamento;Ipanema;1;0;0;37;1500.0;554.0;122.0;40.54;Apartamento
20917;21622;Apartamento;Copacabana;4;1;1;223;5000.0;1840.0;377.0;22.42;Apartamento
20918;21623;Apartamento;Recreio dos Bandeirantes;4;2;4;202;3200.0;1100.0;1.0;15.84;Apartamento
20921;21626;Apartamento;Campinho;3;2;2;194;1700.0;1150.0;141.0;8.76;Apartamento
20924;21629;Apartamento;Tanque;2;1;0;43;800.0;684.0;16.0;18.6;Apartamento
20925;21630;Apartamento;Copacabana;1;0;1;38;2300.0;506.0;24.0;60.53;Apartamento
20926;21631;Apartamento;Pechincha;2;1;0;60;900.0;422.0;14.0;15.0;Apartamento
20927;21632;Apartamento;Freguesia (Jacarepaguá);2;0;0;45;950.0;290.0;13.0;21.11;Apartamento
20928;21633;Apartamento;Copacabana;1;0;0;40;950.0;579.0;67.0;23.75;Apartamento
20930;21635;Apartamento;Jardim Botânico;2;1;0;80;2500.0;790.0;194.0;31.25;Apartamento
20932;21638;Apartamento;Maracanã;2;1;1;105;2800.0;600.0;0.0;26.67;Apartamento
20933;21639;Apartamento;Recreio dos Bandeirantes;3;2;1;250;3000.0;1156.0;0.0;12.0;Apartamento
20934;21640;Apartamento;Barra da Tijuca;2;1;1;65;2100.0;1100.0;0.0;32.31;Apartamento
20935;21641;Apartamento;Recreio dos Bandeirantes;3;2;3;145;2500.0;850.0;350.0;17.24;Apartamento
20937;21643;Apartamento;Jardim Botânico;3;2;1;92;4000.0;1250.0;359.0;43.48;Apartamento
20939;21646;Apartamento;Jardim Botânico;2;1;1;72;2800.0;940.0;140.0;38.89;Apartamento
20940;21647;Apartamento;Tijuca;2;0;1;74;2200.0;650.0;150.0;29.73;Apartamento
20942;21649;Apartamento;Glória;2;1;0;49;1900.0;770.0;15.0;38.78;Apartamento
20943;21650;Apartamento;Leblon;2;1;2;155;5500.0;1500.0;550.0;35.48;Apartamento
20944;21651;Apartamento;Recreio dos Bandeirantes;4;2;2;180;4100.0;1500.0;800.0;22.78;Apartamento
20945;21652;Apartamento;Jacarepaguá;2;1;0;61;1000.0;281.0;35.0;16.39;Apartamento
20946;21653;Apartamento;Botafogo;1;1;0;57;2500.0;1300.0;130.0;43.86;Apartamento
20948;21655;Apartamento;Ipanema;3;2;1;90;5700.0;1323.0;365.0;63.33;Apartamento
20950;21657;Apartamento;Jardim Botânico;3;1;1;115;3500.0;910.0;0.0;30.43;Apartamento
20951;21658;Apartamento;Vila da Penha;1;0;0;64;700.0;200.0;0.0;10.94;Apartamento
20953;21660;Apartamento;Copacabana;1;0;0;50;2000.0;660.0;71.0;40.0;Apartamento
20954;21661;Apartamento;Botafogo;1;0;0;50;2200.0;340.0;0.0;44.0;Apartamento
20955;21662;Apartamento;Copacabana;1;0;0;36;1300.0;458.0;72.0;36.11;Apartamento
20956;21663;Apartamento;Barra da Tijuca;2;3;2;115;2500.0;3800.0;600.0;21.74;Apartamento
20958;21665;Apartamento;Lagoa;3;2;2;203;8000.0;1925.0;940.0;39.41;Apartamento
20959;21666;Apartamento;Ipanema;3;1;0;80;3650.0;1150.0;158.0;45.62;Apartamento
20960;21667;Apartamento;Ipanema;3;1;1;140;8000.0;930.0;1460.0;57.14;Apartamento
20961;21668;Apartamento;Tijuca;2;1;0;85;1700.0;580.0;100.0;20.0;Apartamento
20963;21670;Apartamento;Riachuelo;1;1;0;55;1000.0;500.0;0.0;18.18;Apartamento
20965;21672;Apartamento;Tijuca;1;1;0;57;1700.0;595.0;495.0;29.82;Apartamento
20966;21673;Apartamento;Barra da Tijuca;4;3;4;300;9800.0;4000.0;900.0;32.67;Apartamento
20967;21674;Apartamento;Engenho Novo;1;1;0;54;1000.0;450.0;34.0;18.52;Apartamento
20969;21676;Apartamento;Copacabana;3;1;0;100;4800.0;890.0;0.0;48.0;Apartamento
20970;21677;Apartamento;Copacabana;3;1;1;200;5500.0;2000.0;0.0;27.5;Apartamento
20972;21679;Apartamento;Barra da Tijuca;3;1;1;74;2250.0;600.0;74.0;30.41;Apartamento
20973;21680;Apartamento;Tijuca;3;1;0;103;1950.0;610.0;99.0;18.93;Apartamento
20974;21681;Apartamento;Barra da Tijuca;3;2;1;123;5000.0;2600.0;780.0;40.65;Apartamento
20975;21682;Apartamento;Flamengo;3;1;1;127;5300.0;770.0;267.0;41.73;Apartamento
20976;21683;Apartamento;Laranjeiras;3;1;1;114;3800.0;1100.0;216.0;33.33;Apartamento
20977;21684;Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1250.0;570.0;67.0;20.83;Apartamento
20978;21685;Apartamento;Bangu;2;0;0;50;640.0;25.0;0.0;12.8;Apartamento
20979;21686;Apartamento;Barra da Tijuca;2;1;1;65;1550.0;936.0;121.0;23.85;Apartamento
20981;21688;Apartamento;Leme;2;1;1;83;3300.0;1200.0;200.0;39.76;Apartamento
20982;21690;Apartamento;Flamengo;2;1;0;83;3000.0;850.0;131.0;36.14;Apartamento
20983;21692;Apartamento;Recreio dos Bandeirantes;3;2;2;90;2500.0;650.0;0.0;27.78;Apartamento
20984;21694;Apartamento;Leblon;3;1;1;96;5500.0;1500.0;250.0;57.29;Apartamento
20985;21695;Apartamento;Barra da Tijuca;1;1;1;48;1200.0;660.0;55.0;25.0;Apartamento
20986;21696;Apartamento;Freguesia (Jacarepaguá);2;0;0;68;1300.0;580.0;98.0;19.12;Apartamento
20987;21697;Apartamento;Tijuca;2;1;1;90;2400.0;800.0;80.0;26.67;Apartamento
20988;21698;Apartamento;Santa Teresa;3;0;0;80;2200.0;250.0;20.0;27.5;Apartamento
20989;21699;Apartamento;Lagoa;3;1;1;101;3500.0;1155.0;281.0;34.65;Apartamento
20991;21701;Apartamento;Laranjeiras;3;0;0;120;2700.0;700.0;130.0;22.5;Apartamento
20992;21702;Apartamento;Barra da Tijuca;1;1;1;70;2400.0;1000.0;260.0;34.29;Apartamento
20994;21704;Apartamento;Vila Isabel;1;0;0;50;1200.0;450.0;0.0;24.0;Apartamento
20996;21706;Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0;22.67;Apartamento
20997;21707;Apartamento;Barra da Tijuca;2;0;2;107;4200.0;1400.0;250.0;39.25;Apartamento
20998;21708;Apartamento;Ipanema;1;0;0;60;1800.0;620.0;50.0;30.0;Apartamento
20999;21709;Apartamento;Tijuca;1;0;0;39;1400.0;251.0;24.0;35.9;Apartamento
21000;21710;Apartamento;Copacabana;3;1;1;194;6000.0;1750.0;194.0;30.93;Apartamento
21001;21711;Apartamento;Pechincha;2;1;0;80;1000.0;530.0;25.0;12.5;Apartamento
21002;21712;Apartamento;Laranjeiras;2;2;1;152;3300.0;2400.0;398.0;21.71;Apartamento
21003;21713;Apartamento;Jacarepaguá;4;2;1;235;4200.0;2539.0;0.0;17.87;Apartamento
21004;21714;Apartamento;Copacabana;1;0;0;45;1500.0;784.0;65.0;33.33;Apartamento
21006;21716;Apartamento;Barra da Tijuca;3;2;3;138;5800.0;1740.0;367.0;42.03;Apartamento
21007;21717;Apartamento;Laranjeiras;1;0;0;51;1400.0;505.0;30.0;27.45;Apartamento
